bus-stop     公共汽车站
mathematical 数学的
meadow       草地
means        方法
mechanic     机修工
medical      医学
medicine     医学
meet         与…对抗
memory       纪念
mental       精神的，脑力的
mentally     内心里
mention      提及
mere         仅仅的
mete         给予
meter        电表
Miami        迈阿密

microscopic 微小的
midday       正午
midst        中部
mighty       巨大的
mildly       略微地，适度地
milestone    里程碑
military     军事的
milometer    计程表
miniature    小型的
ministry     部
minor        较小的
miracle      奇迹
mirth        高兴
miserable    使人难受的
misery       苦楚
misfortune   灾祸
miss         避开
missing      失踪的
mistaken     错误的
mixture      混合物
model car    汽车模型
modest       不过分的
monastery    修道院
money-box    储蓄罐
monk         修道士，僧侣
monotonous   单调的
monstrous    极大的
moonlight    月光
moor         系舶(船只)
mortally     致命地
moth         飞蛾
motionless   不动的
motor-way    快车道
mow          割
mud          泥
muffled      捂住的，低沉的
mumble       咕哝
mumble       含糊不清说话
muster       鼓起
musty        发霉的
mysteriously 神秘地
nag          唠叨
na?ve        天真的
narrow       狭窄的
narrowly     勉强地
national     民族的
natural      天然的
nature       本性；性质
nature       大自然
naval        海军的
neatly       整齐地
necessity    必需品
necklace     项链，项圈
needless     不需要的
negligence   粗心大意
nephew       侄子
net          网
network      网络
nevertheless 然而，不过
newly-weds   新婚夫妇
nightmare    恶梦
Noah''s ark  诺亚方舟
noble        贵族
nomad        游牧民
northern     北部的
nostril      鼻孔
notable      著名的，显要的
note         注意到；口气
noticeable   明显的
novice       新手
nuclear      核子的，核的

numerous     许多
nursery      育婴室
objective    目标
oblige       迫使
oblige       迫使
obscure      卑微的，无名的
obscurity    默默无闻
observant    观察力锐敏的
observe      注意到
obstacle     障碍
obstinately  固执地
obtain       得到
occasion     引起
occupy       占
occupy       使忙碌
occurrence  (偶发)事件
octopus      章鱼
odd          奇怪的
oddly        奇怪地
odds         困难，差额
official     官员
officious    好管闲事的
old folk     老乡，家乡人
ominously    不吉祥地
operate      运转
operation    行动；操作
operation    工作
opportunity 机会
opposite     相反物
orbit        轨道
orbit        沿轨道运行
orderly      有条不紊的
originally   原来
outer space  外层空间
outlandish   稀奇古怪的
outrageous   令人不容忍的
outskirt     郊区
overall      工作服
overbalance 失去平衡
overflow     溢出
overland     陆上的
overnight    一夜之间
overnight    在头一天晚上
overtake     突然袭击
overthrow    推翻
oxygen tent 氧气帐
pace         步，步调
packing-case包装箱
pain         疼痛
palace       府，邸
panic        惊慌
paradise     天堂
part         台词
partial      部分的
particularly 特别地
party        批，组
pass         关隘
passage      流逝
passer-by    过路人
past         过去
pastoral     田园的
pasture      牧场
patrol       巡逻
pavement     人行道
peace        宁静
peaceful     宁静的
peach tree   桃树
peer         盯着看(＋at)
pent-up      被抑制的
perch        座落，位于
perform      完成，提供
performance 运行
perfume      香水
perfumed     有香味的
period       一段时间
permanent    永久的
permission   允许
perpetual    永久的
Persia       波斯
personal     私人的
perturb      使担忧
pester       缠扰
petrify      使发呆
petrol tank  汽油箱
phase        (月)相
phenomena    现象
philosopher  哲学家
photographer 摄影师
phrase       措词
physical     身体的
pie dish     平底锅
piece        件，个
piece        拼合
pioneer      先驱
pipe         管道
pit          使凹下
pitfall      易犯错误
pity         怜悯
plank        木板
plant        植物
plaster      熟石膏
plateau      高原
platform     平台
plead        辩护
pleadings    恳求
please       认为合适
pleased      高兴的
plot         密谋策划
plug         堵，塞；插头
plumber      管子工
plunge       跳入(＋into)
plunge       跳入
pneumatic    风动的
pocket-money 零用钱
point        指向(＋to)
poison       毒死
poison       毒药
polish       擦亮
popularity   名望
port         港口
porter       杂务工
position     地位
position     姿势
positive     确信的，自信的
positively   实在地，绝对地
possessions  财产
pot          壶
potholer     洞穴探险家
potholing    洞穴探险
pounce       猛抓(＋on)
pound        磅
pour         倾注
pour         源源不断地流
poverty      贫困
power        力量
practice     业务
practice     习惯做法
praise       赞美
pray         祷告
precariously不安全地
precise      周密的，精确的
precisely    正好
predecessor  前辈
prehistoric  古老的
prejudice    抱偏见
prelude      序幕
premises     房屋
premium      保险费
presence     在场
present      呈递
preserve     保存
preside      指挥
president    总统
press        印刷机
pretentious  做作的
previous     以前的
price        价格
pride        骄傲
priest       牧师
primitive    原始的
prince       王子
print        印子
prise        撬开
prison       监狱
privacy      清静
privilege    特权；好处
prize        珍贵的
proceed      继续进行
process      过程
procession   行列
product      产品
professional 职业的
project      工程
project      方案，计划
promontory   海角
prompt       怂恿
prompt       及时的
promptly     准时地
proportion   部分
propose      打算
prosecute    告发
prosperous   繁荣的
protection   保护
provide      提供
provocation  惹怒
prudent      谨慎的
publication 出版物
publish      出版
pudding      布丁

puma         美洲狮
pump         抽水
pump         用泵打…
punctuality 准时
punctually   准时地
punctured    被剌破的
punishment   惩罚
purchase     购买
pursue       实行
push         伸
puzzle       使迷惑
qualify      具有资格
quarrel      吵架
quasar       类星体
quicken      加快
quick-minded 头脑敏捷的
quintuplet   五胞胎之一
rabbit       兔
radically    急剧地
raft         木筏
rags         破旧衣服
raid         袭击
rainbow      虹
raise        提起
raise        筹集
rambler      漫步者
rambling     杂乱无章的
ransack      洗劫
ransom       赎金
rapture      欣喜若狂
rarity       罕见的东西
rashly       莽撞地，轻率地
rate         速度
rattle       格格作响
reaction     反应
readily      乐意地
real         实际的
realistic    逼真的
realm        王国
reassemble   再装配
rebound      弹回，返回
recluse      隐士
reconstruct 按原样修复
record       记载
record       病历
record       档案
recover      弥补
recovery     恢复
recur        再发生
reduce       减慢；减少
reduce       迫使
refer        提及(＋to)
refinement   高雅
reflect      细想
regain       恢复
regard       看待
regiment     (军)团
regular      常来的
regularity   规律性
re-insert    重新插入
relate       讲述
relation     关系
relatively   比较地，相对地
relaxation   轻松
relieve      解除
reluctantly 勉强地
rely         依靠＋on)
remain       停留，逗留
remains      遗迹
remarkable   惊人的，非凡的

remonstrate 规劝(＋with)
remote       很少的
renew        重复
repeatedly   反复地
repel        排斥
report       报告
represent    代表
representive 代表
reprimand    申斥，训斥
reproach     责备
republic     共和国
repulsive    使人反感的
reputation   名声
requisite    必需品
resemblance  相象
reserior     水库
resist       抵制
resolution   决心
resolve      决心
resourceful 足智多谋的
respect      尊敬
respectable  体面的
response     响应
response     反应
rest         放在(＋on)
rest         倚靠
restrict     限制
result       产生(＋from)
retrace      折回，返回
retreat      退却
re-united    重新团聚的
reveal       露出
revolve      旋转
revulsion    嫌恶
reward       奖赏；报偿
rhythm       节奏
rickety      摇晃的
rid          摆脱
ridicule     嘲笑
rig          装配
rightly      应该
rim          边，缘
ring         拳击场地
ring         戒指
rip          划破
rise         提高，升高
rocket       火箭
role         角色
roll         左右摇摆；滚
Roman        罗马的
rope         绳子
rope ladder 绳梯
rough        崎岖不平的
roughly      粗鲁地
routine      日常事务
rub          擦
rubber       橡皮
rubble       碎石
rudder       舵
rug          小地毯，毛毯
ruin         毁坏
rule         规则
run          变得
run          连续上演
rural        农村的
rush hour   车辆拥挤
rust         生锈
sacred       神圣的
sacrifice    牺牲
sad          糟糕的
safeguard    保护
sail         帆
sailing ship帆船
salvage      (船只)打捞
salvage      打捞
sample       样品
sardine      沙丁鱼
satellite    人造卫星
satisfying   令人满意的
saying       俗话
scale        规模
Scandinavian斯堪的纳维亚的
scanty       贫乏的
scene        景色
scheme       计划，方案
science      科学
scientific   科学的
scoop        挖出
scorn        嘲弄
scour        搜索
scramble     快爬
screen      (电视的)屏幕
scrub        擦洗
sculpture    雕塑品
scurry       急转，疾行
sea journey 海上航行
seabed       海床
sea-chest    海底捞的箱子
search       搜查
searcher     搜寻者
sea-sick     晕船的
secret       秘密
secretive    保密的
seek         寻求
seemingly    表面上
seize        夺取
select       选择
selection    待挑选物
sense        见识，理智
sentiment    伤感
separate     使分开
sequence     序列
series       系列
serious      重要的
seriously    认真地
service      交通设施
set         (一)套，(一)批
settle       安身
settle       解决
severe       严厉的
severely     严厉地，严肃地
shade        色度
shallow      浅的
shape        形状
shape        使具有…形状
share        共同使用
sharply      急剧地
shawl        披巾，围巾
shed         发射
sheet        被单
sheet        (纸的)张
shelter      掩蔽处
sheltered    蔽阴的
shifting population 流动人口
shirt sleeve 衬衫袖子
shiver       打颤
shock        使电震
shock        巨震
shoot        射
shop girl    女售货员
shortly      不久
shower       淋浴
shower       阵雨
shrewd       精明的
shrug        耸(肩)
shy          畏缩的
side         壁，边
sight        情景，景色
signal       用信号报告
signor      (意大利语)先生
signpost    (十字路口)路标
silence      寂静
silk         丝绸
silly        无聊的
silver       银器
silver-ware  银器
similar      相似的
similarly    同样
simple       简单的
sinking      下沉
sip          呷
sire        (古用法)陛下
siren        警报器，汽笛
site         使位于某处
situation    情况
situation    地点，位置
sixpence     六便士
skeleton     骷髅
skeleton key万能钥匙
sketch       图样
skier        滑雪者
skill        技术
slam         砰地关上
sleeve       袖子
slide        滑
slight       很小的
slightly     轻微地
slip         溜
smooth       光滑的
smuggler     走私者
snail        蜗牛
snap         突然折断
snatch       断断续续
snob         势利小人
snow fall    下雪
so-called    所谓的
solely       唯一地
solitude     与外界隔绝
solution     解决办法
solution     解决
solve        解答
somehow      以某种方法
somehow      不知什么原因
sort         拣选出
sound        响，发声
sound        坚实的
Southampton  南安普敦
southern     南方的
spacious     宽敞的
span         跨度
spear gun    捕鱼枪
specialize   专门研究
specimen     标本
speculation 推测
spell        带来
sphere       球体
spider       蜘蛛
spire        塔尖
spiritual    精神上的
spokesman    代言人
spot         发现
spot         一点点
spot         发现
squeeze      挤
squint       眯着眼看
stack        堆积
stack        把…堆放
staff        全体员工
stage        筹划
stagger      蹒跚，摇晃
stalactite   钟乳石
stalagmite   石笋
stall        厩
stand        位于

standard     标准
standard     一般性的
stare        盯
start        惊奇
starve       饥饿
statement    陈述
statistics   统计数字
status       地位
steadily     稳定地
steadily     不断地
steady       稳定的
steam-ship   蒸汽轮船
steel        钢
steep        陡峭的
steer        为船掌舵
stem         起源于
step         (台阶的)梯级
stick        坚持(＋to)
stick        陷住
sticky       粘性的
sting        叮
stock        存货
stocking    象袜子的东西
stomach      肚子
store        装备
store-room   贮藏室
storey       (楼的)层
stoutly      牢固地
stoutly      断然
straggling   散乱的
straight     一本正经的
stray        迷路的
stream       涌出
stream       流
strength     巨大
stress       重读
stretch      伸
stretch      绵亘的一片
strike       给…以印象
string       细绳
stroll       散，溜达
structure    结构物；结构
stuff        东西
stuffed bird鸟类标本
stuffy       闷热的
stumble      踉跄地走
subject      受支配的
subject      事物
subject      科目
submarine    潜水艇
submerge     浸没，淹没
substance    物质
subtle       微妙的
suburb       郊区
suffering    痛苦
suggestion   建议
suit         西服(套)
suitably     适当地
sunken       沉没的
superior     优越的
supply       供给
sure         有把握的
surface      表面
surgeon      外科医生
survive      存活
suspect      怀疑
suspend      悬挂
suspend      暂停
swarm        密集
sway         摇摆
sweep        拖，扫
sweeping     一览无遗的
swerve       突然转弯
swift        迅速的
swiftly      迅速地
switch       打开(＋on)
syllable     音节
symbol       符号
system       系统
table-cloth 桌布
tanker       油轮
tape         胶带
taste        鉴赏力
Tau Ceti     鲸鱼座Ｔ星
taunt        嘲笑
taxcollector 税务人员
tear         眼泪
tear         撕裂
tear         破坏(＋up)
technically  技术上
tedious      乏味的
teenager     青少年
telegram     电报
telescope    望远镜
temporary    临时的
tempt        吸引
tend         趋向
terrifying   使人害怕的
territory    地区
Texas        得克萨斯州
the air      空中
the Bible   《圣经》
the press    报刊(总称)
theatrical   演戏似的
theft        窃贼
thereby      由此
thrifty      节俭的
thrust       塞
tie          系，拴
tighten      使变紧
times        时代
time-table   时刻表
tin          听头
tint         给…着色
tip          尖端
tire         劳累
tiresome     讨厌的
title        官衔
tolerance    忍受
tolerate     忍受
torchlight   电筒光
torpedo      用鱼雷攻击
torrents     倾注
toss         扔
total        总的
totally      完全
tour         旅行
town-folk    镇上的人
toy animal   玩具动物
trace        痕迹
trace        找出
trace        沿着
track        道路
tradesman    商人
tradition    传统
traffic jam  交通阻塞
tragic       悲惨的
trail        痕迹
tramp        步行
trap         陷入

unforgivable 不可原谅的
traveler     旅客
treat        难得的乐事

tremble      颤抖
trembling    震颤的
trial        痛苦
trip         绊
triumph      胜利
triumphantly 胜利地
troop        成群结队地走
trouble      使烦恼
truely       真正地
trunk        树干
tuck         使隐藏
tunnel       掘地道穿过
turbine      涡轮机
turn         拐弯
turn         恶心
turning      拐弯
tusk         长牙，獠牙
twist        扭曲
twitter      嘁嘁喳喳地叫
typical      典型的
ugly-looking 模样丑陋的
unacceptable 不能接受的
unbroken     连绵的
uncanny      不可思议的
uncle        叔叔
uncrumpled   衣冠整洁的
underclothes 内衣裤
underground 在地下

unknown      未知的
unless       除非
unlock       开启
universal    普遍的
universe     宇宙
unmade       未经修筑的
unpack       打开

unique       唯一的
unit         部队

underground  地下的
underside    下侧
undertake    着手做，进行
undertaking 任务，工作
undoing      毁灭，祸根
unduly       过度地
unexpected   意外的
unexpectedly ad.出人意味地
unforeseen   意料之外的
unfortunate 不幸的
unrealistic  不真实的
unreasonable 没有道理的
unrelated    互不相关的
unrelenting 不松懈的
unscrew      拧开，旋开
unsettling   令人不安地
unshakable   不可动摇的
unsinkable   不沉的
untold       数不尽的
unwanted     不需要的
valiant      英勇的
varied       各种各样的
variety      种类
varying      不同的
vast         大量的
vehicle      车辆
velvet       丝绒
verify       查证，核实
veritable    真正的
versatile    多才多艺的
vertically   垂直地
vessel       船
vicinity     邻近
view         见解
violent      凶暴的
Virgin Islands维尔京群岛
virtually    实际上
virtue       优点
vivid        生动的
volunteer    自愿
voyage       航海
wade         涉水
wage         进行(斗争)
wane         衰减
want         征求
wardrobe     衣柜
wares        货物，商品
warning      警报
wasp         黄蜂
watch-dog    看门狗
waterfall    瀑布
water-spout  喷水孔
water-tight 不漏水的
weakness     弱点
wealthy      富有的
weigh        称…重量
weird        古怪的
wheel        驾驶盘
wildly       发狂地，荒唐地
winch        绞车
windscreen   挡风玻璃
wine-celler  酒窖
wire         钢丝
wisdom       智慧
wise         明智的
withdraw     取回
wither       枯萎，凋谢
within       在…范围之内
withstand    经受住
wonder       纳闷，想知道
wood         树林
wool         羊毛
wound        伤口
wounded      受伤的
wreath       花圈，花环
wreck        沉船
wretched     悲惨的
yet          又，然而
zero         零
zig-zag      弯弯曲曲的
zoo          动物园

accomplishment    成就
advertisement     广告
antique furniture 古老家俱
archaeologist     考古学家
architectural     建筑学的

automatically     自然而然地
civil servant     公务员
characteristic    特征
Charlie Chaplin   查理卓别林
commercialization 商品化

comprehensive   包括内容多的
conscientious   尽职的
constructively 积极地
correspondence  往来函件
country house   乡间住宅

do-it-yourself  自己动手
disappearance   失踪
disappointing   令人失望的

distinguished   著名的
drawing-room    客厅
drilling vessel 钻探船
farm laborer    农场劳动者
good-humouredly 和气地
entertainment   消遣，娱乐
health inspector卫生检查官
exceptionally    例外地
extraordinarily 特别地
extraordinary    离奇的
inconceivable    不可思议的
indiscriminate   不加选择的
insignificant    无意义的
instinctively    本能地
insurmountable   不可克服的
jigsaw puzzle    拼板玩具

living creature 生灵
much-travelled   旅游多的

narrow-minded    思想狭隘的
neighborhood     邻近
model clothes    时装
modern-looking   时髦的

over-punctual过分早到的人
over-zealously   过了头地
old-fashioned    老式的
parliamentary    国会的

press conference记者招待会

public official 政府官员

strong-minded    意志坚强的

the Bastille   巴士底狱
unsympathetic  不表示同情的
vacuum cleaner 真空吸尘器
underestimate  低估

train compartment   火车车箱

gramophone record   留声机

Electricity Board   供电局
encouragingly       鼓励地 
living accommodation生活舱
physical exercises   体操

the Balkans 巴尔干半岛各国

West Virginia 西弗吉尼亚州


《新概念英语词汇手册》第四册

abandon      放任，纵情

abatement    减少

abbey        修道院

aberrant     脱离常轨的

abject       卑下的

ablaze       闪耀的

abolition    废除

abominable   可恶的

abrupt       突然的

absorb       吸收；并入

absorbing    引人入胜的

absurd       荒唐的

absurdity    荒唐

absurdly     荒诞地

abundant     充裕的

acceleration 增加速度

accidental   意外的

accommodate  容纳

accord       给予

accordingly  因而

accrue       增长

accuracy     精确，准确

ache         作痛

acre         英亩

acrobatic    杂技的

act          法令

act          法案

acute        敏锐的

adder        蝰蛇

adequacy     能力

adjust       使适应(＋to)

administer   管理

adolescence  青年时代

adolesent    青少年

advance      进击

advance      显著改进

adverse      不利的

adverse      逆的

aesthetic    美的

affluent     富有的

afloat       在水上

afresh       重新

age          老化

ageing       老化

agent        情报人员

aggravate    加剧

aggression   侵略

agitation    骚动

agony        极度痛苦

air          神态

air jet      气嘴

alarming     引起惊恐的

albatross    信天翁

ale          啤酒

Algeria      阿尔及利亚

Algerian     阿尔及利亚的

alienate     使疏远

allegation   待证明的说话

allege       断言

alpinist     登山运动员

alternative  变通办法

alternative  可选择的

amity        友善

ammunition   弹药

analogous    类似的

anarchy      混乱

ancestor     祖先

ancestral    祖先的

anchor       抛锚泊船

anecdote     轶闻

angler       钓鱼者

animate      促使

annoy        使生气

anonymity    匿名

anthropology 人类学

antisocial   反社会的

appalling    骇人的

apparent     明显的

appetite     欲望

applied      应用的

apply        使用

appointment  任命

appreciation 鉴赏

appreciation 理解

apprehensive 忧心忡忡的

apt          易于…

aquaplane    滑水板

archaic      古老的

arena        竞技场

arguable     可争辩的

argue        辩论；论证

argument     争辩

arise        出现

armament     武器装备

arouse       唤醒

arrant       彻头彻尾的

arsenic      砒霜

ascent       上升

aspect       正面

assemble     集合

assess       评估

assign       分给

assumption   假定

assumption   设想

assurance    信心

astronomical 天文的

astronomy    天文学

atmospheric  大气的

atom bomb    原子弹

atrociously  残暴地

attain       通过努力到达

authority    权威

authorize    批准

autonomously 独立地

avenging     报复的

average      平均达

average      平常的

await        等待

awareness    意识

background   当时的情况

balance      平衡

balanced     均衡的

ballad       民歌

ballast      压舱物

banal        陈腐的

banish       从脑中排除

banker       银行家

barbarian    野蛮人

barbarous    野蛮的

barely       仅仅

barge        驳船

bargemaster  驳船船主

barrio       大城市郊外

base         把…基于

baseball     棒球

basically    基本上

basketwork   枝条编织物

bat          蝙蝠

battlefield  战场

beast        兽

beaver       海狸

behave       行动

being        存在

belly        腹部

benefaction  捐款

bequeath     把…传给

bewilder     使手足无措

beyond       在远处

bill         帐单

billion     (英)万亿

binding      有约束力的

biological   生物学的

biologist    生物学家

biology      生物学

bitter       痛苦的

blandishment 奉承

blind        使看不见

blindfold    被蒙上眼睛的

bluebottle   绿头苍蝇

blurred      模糊的

blurring     模糊

boast        幸运地拥有

boast        自夸

boast        自夸的话

body         身体

bodyguard    卫队

bog          陷入泥沼

bondage      束缚

border       与…接界

bore         令人讨厌的人

bore         使厌烦

bore         穿越

bore         使厌烦

boredom      厌烦

boring       钻孔

bow          船头

Boy Scout    童子军

bray         刺耳的声音

break        间断

breeze       微风

brink        边缘

bronze       青铜

brushstroke  笔的一划

brutal       难以忍受的

bud          花蕾

bulk         巨大的体积

bulrush      芦苇

burden       负担

burial       埋葬

burrow       挖，掘

burst        突发

burst        一阵一阵迸发

butt         碰撞

buyer        购买货物的人

buzz         嗡嗡叫

cable        电缆

cacti        仙人掌

calculated   精心制作的

Calcutta     加尔各答

calf         仔

Cambridge    剑桥大学

camshaft     凸轮轴

can          把食品装罐

candidate    候选人

cannon       大炮

capital      可处死刑的

caprice      异想天开

caption      解说词

captive      被捉住的

capture      夺得

carnivorae   食肉动物

carrier      带菌者

case         事例

cast         抛

castle       船楼

casual       马虎的

casualty     伤亡

cat          猫科动物

cattle       牛的总称

cautious     谨慎的

censorship   审查

census       计数调查

centimeter   厘米

centralized  中央集权的

certainty    毫无疑问的事

challenger   挑战

chambermaid  女招待员

chance       化学的

chant        单调的歌

chaos        混乱

character    特性

charming     媚人的

checker      检查人员

cheese-maker 制造乳酪的人

chemical     取得…专利权

chemist      化学家

cheque       支票

cherub       小天使

chicanery    诈骗

chief        首领

chief        主要的

childish     幼稚的

Christian    基督教徒

churn        翻滚

circle       界

circulate    注入

clash        冲突

clatter      喧闹的谈话

cliché       陈词滥调

climber      向上爬的人

coarse       粗劣的

cobra        眼镜蛇

cod          鳕鱼(复数无s)

code         法规；准则

cohabitation 同居

coke         焦炭

cold         冷冰冰的

colour-blind 色盲的

colourless   平庸的

combative    好斗的

combination  结合体

combination  结合

commissariat 军粮供应

commission   委员会

commitment   约束

commonplace  平凡的

commute      乘车上下班

compassion   同情

compatible   相容的

compel       强迫

compensation 补偿

competence   能力

competitive  竞争性的

complication 纠纷

component    组成部分

compose      组成(＋of)

comprehend   理解

compression  压缩

compulsory   义务的

conceited    自高自大的

conceive     想像

concern      涉及

conclude     得出结论

concoct      调制

concrete     具体的

concurrently 同时发生

condemned    被判死刑的

condition    制约

confess      承认

confine      限制；境界

confines     范围

conflict     冲突

confront     面对

conjuring    魔术

connection   亲戚

conqueror    征服者

conquest     征服

consequently 因而

constitute   构成

consumption  消耗

contemporary 当代的

contemporary 同代人

content      感到满意

Continental  欧洲大陆的

contrary     相反的

contrast     对照

contrast     悬殊差别

contribute   贡献

contribution 贡献

contrivance  装置

controversy  争论

conversion   转变

convert      使转变

convey       传达

convulsive   起痉挛的

cool         渗淡的

coring bit   取芯钻头

cosmic being 宇宙人

cosmopolitan 全世界的

cost         成本

counteract   抵消

counterpart  相对应的人

court        大学内的大院

court        寻求

cow          恐吓…使屈从

cowardly     懦怯的

cowboy       牛仔

crack        劈啪声

craft        船

crave        渴求

craving      渴望(＋for)

credibility  可信性

credible     可信的

credit       相信…有

credit       债权

creditor     债权人

cricket      板球

cross beam   横梁

crude        原始的

cruelty      残酷

cruise       巡航

crust        地壳

culminate    达到顶点

culpable     应受谴责的

cultivate    培养

cultivation  培养

curative     治病的

curl         卷起来(＋up)

current      气流

curved glass 曲面镜

cushion      垫层

customary    司空见惯的

customary    通常的

cutting bit  钻头

cycle        循环

cylinder     圆柱体

cynic        愤世嫉俗者

dab          湿而软的小块

dale         山谷

damaging     有害的

date         注…日期

dazzle       使…因强光看不清 

debit        把…记入借方

debtor       债务人

decade       十年

decay        腐败

decay        衰退

decency      体面

deck         层面

decline      缩短

decline      衰退

decompose    腐烂

decree       规定

deem         认为

defect       缺陷

defendant    被告

defensive    防卫的

define       准确说明

definition   定义

defy         违抗

delicate     灵敏的

delinquency  犯罪

demon        恶魔

deposit      矿层

deposit      使淤积

deprive      剥夺(＋of)

derange      使精神错乱

derrick      井架

descendent   子孙

desirable    可取的

destination  原定的目的地

deterrent    制止物

devastation  破坏

device       装置

devoted      热心的

devotion     热爱

diagnosis    诊断

diameter     直径

dictate      命令

dictatorship 独裁政治

digestive    助消化的

dimension    维

dimensions   大小

diplomatic   外交的

direct       指向

disband      解散

disbelieve   不相信

discern      辨明

discharge    排泄

discharged   被解散了的

discipline   戒律，纪律

discontented 心怀不满的

discount     看轻

discredit    不信任

disgrace     使丢脸

disgraceful  不光彩的

disgruntled  不满的

disgusting   令人作呕的

disloyalty   不忠诚

dismissal    遣散

disorder     失调

dispose      处理(＋of)

dispute      争夺

distinction  差别

distort      歪曲

distress     忧伤

distribute   分送

distributor  配电盘

disturb      妨碍

disunited    分裂的

dividend     红利

dolphin      海豚科动物

domesticate  驯养

dominant     占统治地位的

don          戴上

doorman      看门人

double       使…加倍

downwards    向下

draft        草稿

drainage     排水设备

drastically  大幅度地

draught      (药的)顿服量

draw         开立(票据等)

draw         挣得

dreary       沉郁的

dredge       挖掘

drifting     弥漫的

drifting     飘忽的

drug         药品

drum         鼓状物

dune         沙丘

dwelling     住宅，住所

earnings     利润

earthquake   地震

echo         回声

edifice      大厦

edit         修改

effluent     流出的污物

ego          自我

elapse       (时间的)消逝

elbow        肘

electrode    电极

electronics  电子学

element      成分

elements     自然力

eleven-plus  11岁以上的

eliminate    消除

elusive      难以捉摸的

embarrassing令人为难的

emergency    紧急情况

emission     散发

emotion      强烈感情

emphasize    强调

empire       帝国

employment   职业

emptiness    空虚

encampment   军营

encounter    偶尔相遇

encourage    促进

encroaching  渐渐渗入的

endearing    引起亲昵感情

endeavour    努力

endow        赋有

endowment    捐赠的基金

enforced     强加的

enhance      增进

enlightened  有知识的

enrich       丰富

ensue        接着发生

entail       必然伴有

enterprising 雄心勃勃的

entertaining 有趣的

entitle      给…权利

entity       存在

envision     预想

epic         史诗

epidemic     流行病

episode      一个事件

epithet      称呼

equal        相等的人

equilibrium  平衡状态

erode        侵蚀

espionage    间谍活动

essential    本质上的

essential    要点

essentially  基本上

estate       社会阶层

estate       庄园

eternal      永久的

eternity     永恒

evaluation   评估

eventual     最后的

evil         恶行

evolution    进化

evolve       逐渐养成

exacting     严格的

examplary    值得仿效的

excessive    过分的

exclusively  排他地

execrable    该憎恶的

exert        产生

exhaustion   精疲力竭

exhibit      显示

exigency     紧迫

exodus       大批的离去

expand       扩张

expedient    有利的

expedition   考察队

experiment   实验

explosion    激增

exquisite    精细的

ex-soldier   退伍军人

exterminate  消灭

extinction   灭绝

facilitate   促进

faculty      本领

faintly      不明显的

familiarity  熟悉

fancy        想像力

far-reaching深远的

fashion      做成…样子

fast         斋戒

fathom       英寸

fathom       领悟

fatuous      愚蠢的；荒唐的

favoured     受到偏爱的

feat         技艺

feature      特征

feed         喂养

feed         以…为食物

fellow-guest 一同作客的人

fence        藩篱

ferment      激动不安

fervently    热情地

fierce       凶猛的

finance      财政

financially  经济上

fir tree     枞树

fire         放炮

fish pond    鱼塘

fish weir    鱼梁

fishery      渔场

fission      裂变

flagship     舰旗

flare        闪烁

flash-locks  闸门

flat         平躺的

flat         平的

flea-ridden  充满跳蚤的

fleet        舰队

flier        飞鸟

flimsy       站不住脚的

flint        燧石，打火石

flirt        不认真考虑

floating     浮在水上的

flock        羊群

flow         流量

flown        刚出巢的

fly          钓鱼的诱饵

foam         泡沫

follower     同类

footbrake    脚刹

force        军队

ford         可涉渡的地方

forefathers  祖先

foreman      监工

foresee      预见

forge        伪造

forgery      伪造

form         组成

formation    组成

formation    队形

form-blaind  形盲的

formula      配方

formula      基本格局

foundation   基金

fraction     小部分

framed       遭到陷害的

frankly      坦率地说

frantically  狂乱地

free balloon 升空的气球

free fall    自由落体

freshen      变强

friction     摩擦

fringe       边缘

frontier     新开拓地

frustration  挫折

fuel         燃料

full         浆洗

fun          娱乐

function     作用；起作用

function     职责

fundamental  根本

furlong      弗隆(1/8英里)

fury         勃然大怒

futile       无用的

Galaxy       银河系

gale         大风

galleon      西班牙大帆船

gallows      绞刑架

gang         一帮人

garlic       大蒜

garrison     卫戍部队

gateway      大门

generalize   归纳

generally    一般地

generate     发(电)

generate     导致

generation   一代

genius       天才

geologically 从地质上来说

